Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2047,2553
1,1,0,2047,3693
2,2,0,2047,4048
3,3,0,2046,3447
4,4,0,2047,2177
5,5,0,2047,842
6,6,0,2047,75
7,7,0,2047,240
8,8,0,2047,1261
9,9,0,2046,2650
10,10,0,2046,3748
11,11,0,2046,4036
12,12,0,2046,3373
13,13,0,2047,2076
14,14,0,2046,762
15,15,0,2046,55
16,16,0,2046,289
17,17,0,2047,1355
18,18,0,2046,2745
19,19,0,2045,3801
20,20,0,2047,4018
21,21,0,2046,3295
22,22,0,2046,1975
23,23,0,2047,685
24,24,0,2047,38
25,25,0,2046,341
26,26,0,2046,1450
27,27,0,2047,2840
28,28,0,2046,3848
29,29,0,2046,3996
30,30,0,2046,3214
31,31,0,2046,1873
32,32,0,2046,611
33,33,0,2046,28
34,34,0,2047,398
35,35,0,2047,1548
36,36,0,2046,2931
37,37,0,2047,3890
38,38,0,2047,3969
39,39,0,2047,3130
40,40,0,2047,1773
41,41,0,2047,542
42,42,0,2047,21
43,43,0,2047,459
44,44,0,2046,1648
45,45,0,2047,3021
46,46,0,2046,3928
47,47,0,2046,3938
48,48,0,2046,3043
49,49,0,2046,1673
50,50,0,2046,475
51,51,0,2046,21
52,52,0,2047,525
53,53,0,2046,1747
54,54,0,2046,3109
55,55,0,2046,3961
56,56,0,2047,3900
57,57,0,2047,2955
58,58,0,2046,1574
59,59,0,2047,413
60,60,0,2047,25
61,61,0,2046,594
62,62,0,2046,1848
63,63,0,2046,3193
64,64,0,2047,3989
65,65,0,2047,3858
66,66,0,2046,2862
67,67,0,2046,1475
68,68,0,2047,356
69,69,0,2047,34
70,70,0,2046,666
71,71,0,2047,1949
72,72,0,2047,3275
73,73,0,2046,4012
74,74,0,2046,3813
75,75,0,2046,2770
76,76,0,2046,1379
77,77,0,2046,302
78,78,0,2047,49
79,79,0,2046,741
80,80,0,2047,2051
81,81,0,2046,3353
82,82,0,2047,4032
83,83,0,2046,3762
