Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,1569
1,1,0,2046,461
2,2,0,2046,3
3,3,0,2047,383
4,4,0,2047,1445
5,5,0,2046,2752
6,6,0,2046,3765
7,7,0,2047,4067
8,8,0,2046,3532
9,9,0,2046,2382
10,10,0,2046,1090
11,11,0,2046,190
12,12,0,2047,51
13,13,0,2047,731
14,14,0,2047,1949
15,15,0,2046,3205
16,16,0,2047,3980
17,17,0,2046,3955
18,18,0,2047,3140
19,19,0,2047,1872
20,20,0,2047,672
21,21,0,2046,36
22,22,0,2047,224
23,23,0,2048,1159
24,24,0,2047,2458
25,25,0,2046,3584
26,26,0,2046,4073
27,27,0,2047,3723
28,28,0,2046,2679
29,29,0,2047,1372
30,30,0,2047,340
31,31,0,2046,7
32,32,0,2046,511
33,33,0,2047,1644
34,34,0,2047,2941
35,35,0,2047,3866
36,36,0,2047,4037
37,37,0,2047,3386
38,38,0,2046,2178
39,39,0,2046,915
40,40,0,2046,114
41,41,0,2047,106
42,42,0,2047,894
43,43,0,2047,2154
44,44,0,2047,3366
45,45,0,2046,4032
46,46,0,2046,3875
47,47,0,2047,2963
48,48,0,2047,1669
49,49,0,2047,528
50,50,0,2047,9
51,51,0,2046,326
52,52,0,2047,1348
53,53,0,2046,2655
54,54,0,2047,3709
55,55,0,2047,4074
56,56,0,2048,3599
57,57,0,2046,2483
58,58,0,2046,1183
59,59,0,2046,236
60,60,0,2046,31
61,61,0,2046,653
62,62,0,2046,1845
63,63,0,2046,3118
64,64,0,2047,3947
65,65,0,2047,3988
66,66,0,2046,3225
67,67,0,2046,1974
68,68,0,2046,750
69,69,0,2047,57
70,70,0,2046,179
71,71,0,2046,1068
72,72,0,2047,2357
73,73,0,2046,3514
74,74,0,2046,4064
75,75,0,2046,3779
76,76,0,2047,2776
77,77,0,2046,1470
78,78,0,2046,398
79,79,0,2046,2
80,80,0,2046,445
81,81,0,2047,1545
82,82,0,2046,2847
83,83,0,2047,3817
84,84,0,2046,4055
85,85,0,2046,3460
86,86,0,2046,2281
87,87,0,2047,1002
88,88,0,2046,149
89,89,0,2047,75
90,90,0,2047,810
91,91,0,2047,2051
92,92,0,2046,3286
93,93,0,2046,4008
94,94,0,2047,3918
95,95,0,2047,3053
96,96,0,2046,1771
97,97,0,2046,599
98,98,0,2046,19
99,99,0,2046,272
100,100,0,2047,1253
101,101,0,2046,2557
102,102,0,2047,3648
103,103,0,2047,4076
104,104,0,2046,3663
105,105,0,2046,2582
106,106,0,2046,1277
107,107,0,2047,286
108,108,0,2046,16
109,109,0,2046,579
110,110,0,2047,1744
111,111,0,2046,3031
112,112,0,2046,3908
113,113,0,2046,4015
114,114,0,2047,3307
115,115,0,2047,2077
116,116,0,2046,831
117,117,0,2046,83
118,118,0,2047,140
119,119,0,2047,979
120,120,0,2046,2255
121,121,0,2047,3442
122,122,0,2046,4051
123,123,0,2046,3831
124,124,0,2047,2870
125,125,0,2047,1569
126,126,0,2046,462
127,127,0,2046,3
128,128,0,2046,382
129,129,0,2046,1445
130,130,0,2046,2752
131,131,0,2046,3766
132,132,0,2046,4067
133,133,0,2047,3532
134,134,0,2047,2382
135,135,0,2046,1090
136,136,0,2046,190
137,137,0,2047,51
138,138,0,2047,730
139,139,0,2046,1948
140,140,0,2046,3204
141,141,0,2047,3980
142,142,0,2047,3955
143,143,0,2047,3140
144,144,0,2047,1872
145,145,0,2047,673
146,146,0,2047,36
147,147,0,2047,224
148,148,0,2047,1159
149,149,0,2047,2457
150,150,0,2046,3583
151,151,0,2047,4073
152,152,0,2046,3723
153,153,0,2046,2680
154,154,0,2047,1372
155,155,0,2046,340
156,156,0,2046,6
157,157,0,2047,510
158,158,0,2047,1644
159,159,0,2046,2940
160,160,0,2047,3865
161,161,0,2047,4037
162,162,0,2047,3386
163,163,0,2047,2179
