Sample in Buffer,Sample in Window,TRIGGER,adc1_data_a_d0[11:0],adc1_data_b_d0[11:0]
0,0,0,2046,5
1,1,0,2046,482
2,2,0,2046,1466
3,3,0,2047,2637
4,4,0,2047,3613
5,5,0,2046,4077
6,6,0,2046,3878
7,7,0,2046,3082
8,8,0,2047,1946
9,9,0,2047,842
10,10,0,2046,125
11,11,0,2047,30
12,12,0,2047,588
13,13,0,2046,1616
14,14,0,2047,2783
15,15,0,2048,3708
16,16,0,2046,4089
17,17,0,2046,3805
18,18,0,2047,2946
19,19,0,2046,1792
20,20,0,2046,720
21,21,0,2046,75
22,22,0,2046,67
23,23,0,2046,700
24,24,0,2047,1769
25,25,0,2047,2925
26,26,0,2046,3793
27,27,0,2047,4090
28,28,0,2046,3721
29,29,0,2047,2804
30,30,0,2047,1640
31,31,0,2047,605
32,32,0,2046,35
33,33,0,2047,116
34,34,0,2047,822
35,35,0,2047,1923
36,36,0,2047,3062
37,37,0,2046,3868
38,38,0,2046,4080
39,39,0,2046,3627
40,40,0,2047,2659
41,41,0,2046,1490
42,42,0,2046,498
43,43,0,2046,7
44,44,0,2046,176
45,45,0,2046,950
46,46,0,2046,2078
47,47,0,2047,3193
48,48,0,2047,3933
49,49,0,2047,4056
50,50,0,2047,3525
51,51,0,2047,2510
52,52,0,2047,1342
53,53,0,2046,401
54,54,0,2046,0
55,55,0,2046,246
56,56,0,2046,1084
57,57,0,2046,2233
58,58,0,2046,3318
59,59,0,2047,3986
60,60,0,2046,4023
61,61,0,2046,3414
62,62,0,2047,2358
63,63,0,2046,1199
64,64,0,2047,312
65,65,0,2047,0
66,66,0,2046,327
67,67,0,2046,1223
68,68,0,2047,2386
69,69,0,2046,3435
70,70,0,2046,4030
71,71,0,2046,3978
72,72,0,2047,3295
73,73,0,2046,2205
74,74,0,2046,1060
75,75,0,2046,234
76,76,0,2047,0
77,77,0,2047,417
78,78,0,2047,1368
79,79,0,2047,2537
80,80,0,2047,3544
81,81,0,2047,4062
82,82,0,2046,3921
83,83,0,2046,3170
84,84,0,2046,2050
85,85,0,2046,928
86,86,0,2047,166
87,87,0,2047,11
88,88,0,2046,516
89,89,0,2047,1516
90,90,0,2047,2686
91,91,0,2047,3646
92,92,0,2047,4082
93,93,0,2047,3855
94,94,0,2047,3037
95,95,0,2047,1896
96,96,0,2047,801
97,97,0,2046,107
98,98,0,2047,41
99,99,0,2047,624
100,100,0,2047,1667
101,101,0,2047,2831
102,102,0,2047,3737
103,103,0,2047,4091
104,104,0,2046,3778
105,105,0,2046,2900
106,106,0,2047,1742
107,107,0,2046,681
108,108,0,2046,61
109,109,0,2047,82
110,110,0,2047,740
111,111,0,2046,1820
112,112,0,2047,2971
113,113,0,2047,3819
114,114,0,2047,4088
115,115,0,2046,3690
116,116,0,2046,2757
117,117,0,2047,1590
118,118,0,2047,569
119,119,0,2046,24
120,120,0,2046,136
121,121,0,2047,864
122,122,0,2046,1974
123,123,0,2046,3106
124,124,0,2046,3891
125,125,0,2046,4073
126,126,0,2047,3594
127,127,0,2047,2610
128,128,0,2047,1440
129,129,0,2047,466
130,130,0,2047,1
131,131,0,2047,198
132,132,0,2046,994
133,133,0,2046,2129
134,134,0,2046,3235
135,135,0,2046,3952
136,136,0,2046,4047
137,137,0,2046,3490
138,138,0,2047,2460
139,139,0,2047,1294
140,140,0,2046,371
141,141,0,2046,0
142,142,0,2046,272
143,143,0,2047,1130
144,144,0,2047,2284
145,145,0,2046,3358
146,146,0,2047,4003
147,147,0,2047,4010
148,148,0,2047,3376
149,149,0,2046,2308
150,150,0,2047,1153
151,151,0,2046,286
152,152,0,2047,0
153,153,0,2047,356
154,154,0,2047,1270
155,155,0,2047,2436
156,156,0,2047,3472
157,157,0,2047,4042
158,158,0,2047,3961
159,159,0,2047,3254
160,160,0,2046,2153
161,161,0,2047,1015
162,162,0,2046,209
163,163,0,2047,0
164,164,0,2046,449
165,165,0,2046,1417
166,166,0,2047,2587
167,167,0,2046,3579
168,168,0,2047,4070
169,169,0,2047,3901
170,170,0,2046,3126
171,171,0,2046,1999
172,172,0,2047,884
173,173,0,2047,145
174,174,0,2046,20
175,175,0,2046,551
176,176,0,2046,1566
177,177,0,2046,2734
178,178,0,2047,3676
179,179,0,2046,4086
180,180,0,2046,3831
181,181,0,2047,2992
182,182,0,2046,1845
183,183,0,2046,761
184,184,0,2047,91
185,185,0,2047,54
186,186,0,2047,662
187,187,0,2047,1718
188,188,0,2047,2878
189,189,0,2046,3765
190,190,0,2047,4091
191,191,0,2046,3750
192,192,0,2047,2853
193,193,0,2046,1691
194,194,0,2046,644
195,195,0,2047,47
196,196,0,2047,99
197,197,0,2047,780
198,198,0,2046,1871
199,199,0,2047,3016
200,200,0,2046,3843
201,201,0,2047,4084
202,202,0,2047,3660
203,203,0,2046,2709
204,204,0,2046,1540
205,205,0,2046,534
206,206,0,2046,16
207,207,0,2046,155
208,208,0,2047,906
209,209,0,2046,2025
210,210,0,2046,3150
211,211,0,2047,3912
212,212,0,2047,4065
213,213,0,2047,3560
214,214,0,2047,2560
215,215,0,2046,1392
216,216,0,2046,433
217,217,0,2047,0
218,218,0,2046,221
219,219,0,2047,1039
220,220,0,2046,2180
221,221,0,2046,3277
222,222,0,2046,3970
223,223,0,2046,4037
224,224,0,2046,3452
225,225,0,2046,2410
226,226,0,2047,1247
227,227,0,2046,341
228,228,0,2046,0
229,229,0,2047,298
230,230,0,2046,1176
231,231,0,2047,2334
232,232,0,2047,3397
233,233,0,2046,4017
234,234,0,2047,3994
235,235,0,2046,3337
236,236,0,2046,2257
237,237,0,2046,1107
238,238,0,2046,259
239,239,0,2046,0
240,240,0,2046,385
241,241,0,2047,1319
242,242,0,2047,2487
243,243,0,2046,3508
244,244,0,2047,4052
245,245,0,2046,3942
246,246,0,2047,3213
247,247,0,2046,2102
248,248,0,2046,972
249,249,0,2047,187
250,250,0,2046,5
251,251,0,2046,482
252,252,0,2046,1466
253,253,0,2047,2636
254,254,0,2047,3612
255,255,0,2046,4077
256,256,0,2047,3879
257,257,0,2046,3083
258,258,0,2046,1948
259,259,0,2047,843
260,260,0,2047,126
261,261,0,2046,30
262,262,0,2047,586
263,263,0,2047,1616
264,264,0,2046,2782
265,265,0,2047,3706
266,266,0,2047,4090
267,267,0,2047,3805
268,268,0,2046,2946
269,269,0,2047,1794
270,270,0,2046,720
271,271,0,2047,75
272,272,0,2046,68
273,273,0,2046,701
274,274,0,2046,1768
275,275,0,2047,2924
276,276,0,2047,3792
277,277,0,2046,4090
278,278,0,2047,3721
279,279,0,2047,2805
280,280,0,2046,1641
281,281,0,2047,606
282,282,0,2046,35
283,283,0,2047,116
284,284,0,2046,822
285,285,0,2047,1922
286,286,0,2046,3061
287,287,0,2046,3868
288,288,0,2046,4080
289,289,0,2046,3628
290,290,0,2046,2660
291,291,0,2046,1491
292,292,0,2046,499
293,293,0,2046,8
294,294,0,2046,176
295,295,0,2047,950
296,296,0,2047,2077
297,297,0,2046,3193
298,298,0,2047,3933
299,299,0,2047,4057
300,300,0,2046,3525
301,301,0,2047,2511
302,302,0,2047,1343
303,303,0,2047,402
304,304,0,2047,0
305,305,0,2046,246
306,306,0,2047,1083
307,307,0,2046,2231
308,308,0,2047,3317
309,309,0,2047,3987
310,310,0,2046,4024
311,311,0,2047,3414
312,312,0,2047,2359
313,313,0,2047,1199
314,314,0,2046,312
315,315,0,2046,0
316,316,0,2047,327
317,317,0,2046,1223
318,318,0,2047,2385
319,319,0,2046,3434
320,320,0,2046,4030
321,321,0,2047,3978
322,322,0,2047,3296
323,323,0,2047,2205
324,324,0,2046,1061
325,325,0,2046,234
326,326,0,2046,0
327,327,0,2047,416
328,328,0,2046,1368
329,329,0,2047,2536
330,330,0,2047,3543
331,331,0,2047,4061
332,332,0,2046,3923
333,333,0,2046,3170
334,334,0,2047,2051
335,335,0,2046,928
336,336,0,2046,166
337,337,0,2046,11
338,338,0,2047,516
339,339,0,2046,1515
340,340,0,2047,2685
341,341,0,2046,3644
342,342,0,2047,4082
343,343,0,2047,3856
344,344,0,2047,3038
345,345,0,2047,1896
346,346,0,2047,801
347,347,0,2047,108
